2023-09-27 19:57:35[DEBUG] GLEW successfully ini2023-09-272023-09-27 19:57:36[DEBUG] Currently updating graphics
2023-09-27 19:57:36[DEBUG] Currentl2023-09-27 19:57:37[EVENT] KeyPressedEvent: Right ( 0 repeats)
2023-09-27 19:57:37[EVENT] KeyPressedEvent: Up ( 0 repeats)
2023-09-27 19:57:38[EVENT] KeyPressedEvent: Up ( 1 repeats)
2023-09-27 19:57:38[EVENT] KeyPressedEvent: Up ( 1 repeats)
2023-09-27 19:57:38[EVENT] KeyPressedEvent: Up ( 1 repeats)
2023-09-27 19:57:38[EVENT] KeyReleasedEvent: Up
2023-09-27 19:57:38[EVENT] KeyReleasedEvent: Right
2023-09-27 19:57:38[EVENT] KeyPressedEvent: Right ( 0 repeats)
2023-09-27 19:57:38[EVENT] KeyReleasedEvent: Right
2023-09-27 19:57:39[EVENT] KeyPressedEvent: P ( 0 repeats)
2023-09-27 19:57:39[EVENT] KeyTypedEvent: Unknown
2023-09-27 19:57:39[EVENT] KeyReleasedEvent: P
2023-09-27 19:57:39[EVENT] KeyPressedEvent: Right ( 0 repeats)
2023-09-27 19:57:40[EVENT] KeyPressedEvent: Up ( 0 repeats)
2023-09-27 19:57:40[EVENT] KeyPressedEvent: Left ( 0 repeats)
2023-09-27 19:57:40[EVENT] KeyReleasedEvent: Up
2023-09-27 19:57:40[EVENT] KeyReleasedEvent: Right
2023-09-27 19:57:40[EVENT] KeyPressedEvent: Right ( 0 repeats)
2023-09-27 19:57:40[EVENT] KeyPressedEvent: Up ( 0 repeats)
2023-09-27 19:57:40[EVENT] KeyReleasedEvent: Up
2023-09-27 19:57:40[EVENT] KeyReleasedEvent: Right
2023-09-27 19:57:40[EVENT] KeyReleasedEvent: Left
2023-09-27 19:57:40[EVENT] KeyPressedEvent: Right ( 0 repeats)
2023-09-27 19:57:40[EVENT] KeyPressedEvent: Down ( 0 repeats)
2023-09-27 19:57:41[EVENT] KeyReleasedEvent: Right
2023-09-27 19:57:41[EVENT] KeyReleasedEvent: Down
2023-09-27 19:57:41[EVENT] KeyPressedEvent: Right ( 0 repeats)
2023-09-27 19:57:41[EVENT] KeyReleasedEvent: Right
2023-09-27 19:57:41[EVENT] KeyPressedEvent: Left ( 0 repeats)
2023-09-27 19:57:41[EVENT] KeyReleasedEvent: Left
2023-09-27 19:57:41[EVENT] KeyPressedEvent: Up ( 0 repeats)
2023-09-27 19:57:41[EVENT] KeyReleasedEvent: Up
2023-09-27 19:57:41[EVENT] KeyPressedEvent: Down ( 0 repeats)
2023-09-27 19:57:42[EVENT] KeyReleasedEvent: Down
2023-09-27 19:58:54[DEBUG] Currently updating graphics
2023-09-27 19:58:54[DEBUG] Currently updating graphics
2023-09-27 19:58:54[DEBUG] Currently updating graphics
2023-09-27 19:58:54[DEBUG] Currently updating graphics
2023-09-27 19:58:54[DEBUG] Currently updating graphics
2023-09-27 19:58:54[DEBUG] Currently updating graphics
2023-09-27 19:58:54[DEBUG] Currently updating graphics
2023-09-27 19:58:54[DEBUG] Currently updating graphics
2023-09-27 19:58:54[DEBUG] Currently updating graphics
2023-09-27 19:58:54[DEBUG] Currently updating graphics
2023-09-27 19:58:54[DEBUG] Currently updating graphics
2023-09-27 19:58:54[DEBUG] Currently updating graphics
2023-09-27 19:58:54[DEBUG] Currently updating graphics
2023-09-27 19:58:54[DEBUG] Currently updating graphics
2023-09-27 19:58:54[DEBUG] Currently updating graphics
2023-09-27 19:58:54[DEBUG] Currently updating graphics
2023-09-27 19:58:54[DEBUG] Currently updating graphics
2023-09-27 19:58:54[DEBUG] Currently updating graphics
2023-09-27 19:58:54[DEBUG] Currently updating graphics
2023-09-27 19:58:55[DEBUG] Currently updating graphics
2023-09-27 19:58:55[DEBUG] Currently updating graphics
2023-09-27 19:58:55[DEBUG] Currently updating graphics
2023-09-27 19:58:55[DEBUG] Currently updating graphics
2023-09-27 19:58:55[DEBUG] Currently updating graphics
2023-09-27 19:58:55[DEBUG] Currently updating graphics
2023-09-27 19:58:55[DEBUG] Currently updating graphics
2023-09-27 19:58:55[DEBUG] Currently updating graphics
2023-09-27 19:58:55[DEBUG] Currently updating graphics
2023-09-27 19:58:55[DEBUG] Currently updating graphics
2023-09-27 19:58:55[DEBUG] Currently updating graphics
2023-09-27 19:58:55[DEBUG] Currently updating graphics
2023-09-27 19:58:55[DEBUG] Currently updating graphics
2023-09-27 19:58:55[DEBUG] Currently updating graphics
2023-09-27 19:58:55[DEBUG] Currently updating graphics
2023-09-27 19:58:55[DEBUG] Currently updating graphics
2023-09-27 19:58:55[DEBUG] Currently updating graphics
2023-09-27 19:58:55[DEBUG] Currently updating graphics
2023-09-27 19:58:55[DEBUG] Currently updating graphics
2023-09-27 19:58:55[DEBUG] Currently updating graphics
2023-09-27 19:58:56[DEBUG] Currently updating graphics
2023-09-27 19:58:56[DEBUG] Currently updating graphics
2023-09-27 19:58:56[DEBUG] Currently updating graphics
2023-09-27 19:58:56[DEBUG] Currently updating graphics
2023-09-27 19:58:56[DEBUG] Currently updating graphics
2023-09-27 19:58:56[DEBUG] Currently updating graphics
2023-09-27 19:58:56[DEBUG] Currently updating graphics
2023-09-27 19:58:56[DEBUG] Currently updating graphics
2023-09-27 19:58:56[DEBUG] Currently updating graphics
2023-09-27 19:58:56[DEBUG] Currently updating graphics
2023-09-27 19:58:56[DEBUG] Currently updating graphics
2023-09-27 19:58:56[DEBUG] Currently updating graphics
2023-09-27 19:58:56[DEBUG] Currently updating graphics
2023-09-27 19:58:56[DEBUG] Currently updating graphics
2023-09-27 19:58:56[DEBUG] Currently updating graphics
2023-09-27 19:58:56[DEBUG] Currently updating graphics
2023-09-27 19:58:56[DEBUG] Currently updating graphics
2023-09-27 19:58:56[DEBUG] Currently updating graphics
2023-09-27 19:58:56[DEBUG] Currently updating graphics
2023-09-27 19:58:56[DEBUG] Currently updating graphics
2023-09-27 19:58:57[DEBUG] Currently updating graphics
2023-09-27 19:58:57[DEBUG] Currently updating graphics
2023-09-27 19:58:57[DEBUG] Currently updating graphics
2023-09-27 19:58:57[DEBUG] Currently updating graphics
2023-09-27 19:58:57[DEBUG] Currently updating graphics
2023-09-27 19:58:57[DEBUG] Currently updating graphics
2023-09-27 19:58:57[DEBUG] Currently updating graphics
2023-09-27 19:58:57[DEBUG] Currently updating graphics
2023-09-27 19:58:57[DEBUG] Currently updating graphics
2023-09-27 19:58:57[DEBUG] Currently updating graphics
2023-09-27 19:58:57[DEBUG] Currently updating graphics
2023-09-27 19:58:57[DEBUG] Currently updating graphics
2023-09-27 19:58:57[DEBUG] Currently updating graphics
2023-09-27 19:58:57[DEBUG] Currently updating graphics
2023-09-27 19:58:57[DEBUG] Currently updating graphics
2023-09-27 19:58:57[DEBUG] Currently updating graphics
2023-09-27 19:58:57[DEBUG] Currently updating graphics
2023-09-27 19:58:57[DEBUG] Currently updating graphics
2023-09-27 19:58:57[DEBUG] Currently updating graphics
2023-09-27 19:58:57[DEBUG] Currently updating graphics
2023-09-27 19:58:58[DEBUG] Currently updating graphics
2023-09-27 19:58:58[DEBUG] Currently updating graphics
2023-09-27 19:58:58[DEBUG] Currently updating graphics
2023-09-27 19:58:58[DEBUG] Currently updating graphics
2023-09-27 19:58:58[DEBUG] Currently updating graphics
2023-09-27 19:58:58[DEBUG] Currently updating graphics
2023-09-27 19:58:58[DEBUG] Currently updating graphics
2023-09-27 19:58:58[DEBUG] Currently updating graphics
2023-09-27 19:58:58[DEBUG] Currently updating graphics
2023-09-27 19:58:58[DEBUG] Currently updating graphics
2023-09-27 19:58:58[DEBUG] Currently updating graphics
2023-09-27 19:58:58[DEBUG] Currently updating graphics
2023-09-27 19:58:58[DEBUG] Currently updating graphics
2023-09-27 19:58:58[DEBUG] Currently updating graphics
2023-09-27 19:58:58[DEBUG] Currently updating graphics
2023-09-27 19:58:58[DEBUG] Currently updating graphics
2023-09-27 19:58:58[DEBUG] Currently updating graphics
2023-09-27 19:58:58[DEBUG] Currently updating graphics
2023-09-27 19:58:58[DEBUG] Currently updating graphics
2023-09-27 19:58:58[DEBUG] Currently updating graphics
2023-09-27 19:58:59[DEBUG] Currently updating graphics
2023-09-27 19:58:59[DEBUG] Currently updating graphics
2023-09-27 19:58:59[DEBUG] Currently updating graphics
2023-09-27 19:58:59[DEBUG] Currently updating graphics
2023-09-27 19:58:59[DEBUG] Currently updating graphics
2023-09-27 19:58:59[DEBUG] Currently updating graphics
2023-09-27 19:58:59[DEBUG] Currently updating graphics
2023-09-27 19:58:59[DEBUG] Currently updating graphics
2023-09-27 19:58:59[DEBUG] Currently updating graphics
2023-09-27 19:58:59[DEBUG] Currently updating graphics
2023-09-27 19:58:59[DEBUG] Currently updating graphics
2023-09-27 19:58:59[DEBUG] Currently updating graphics
2023-09-27 19:58:59[DEBUG] Currently updating graphics
2023-09-27 19:58:59[DEBUG] Currently updating graphics
2023-09-27 19:58:59[DEBUG] Currently updating graphics
2023-09-27 19:58:59[DEBUG] Currently updating graphics
2023-09-27 19:58:59[DEBUG] Currently updating graphics
2023-09-27 19:58:59[DEBUG] Currently updating graphics
2023-09-27 19:58:59[DEBUG] Currently updating graphics
2023-09-27 19:58:59[DEBUG] Currently updating graphics
2023-09-27 19:59:00[DEBUG] Currently updating graphics
2023-09-27 19:59:00[DEBUG] Currently updating graphics
2023-09-27 19:59:00[DEBUG] Currently updating graphics
2023-09-27 19:59:00[DEBUG] Currently updating graphics
2023-09-27 19:59:00[DEBUG] Currently updating graphics
2023-09-27 19:59:00[DEBUG] Currently updating graphics
2023-09-27 19:59:00[DEBUG] Currently updating graphics
2023-09-27 19:59:00[DEBUG] Currently updating graphics
2023-09-27 19:59:00[DEBUG] Currently updating graphics
2023-09-27 19:59:00[DEBUG] Currently updating graphics
2023-09-27 19:59:00[DEBUG] Currently updating graphics
2023-09-27 19:59:00[DEBUG] Currently updating graphics
2023-09-27 19:59:00[DEBUG] Currently updating graphics
2023-09-27 19:59:00[DEBUG] Currently updating graphics
2023-09-27 19:59:00[DEBUG] Currently updating graphics
2023-09-27 19:59:00[DEBUG] Currently updating graphics
2023-09-27 19:59:00[DEBUG] Currently updating graphics
2023-09-27 19:59:00[DEBUG] Currently updating graphics
2023-09-27 19:59:00[DEBUG] Currently updating graphics
2023-09-27 19:59:00[DEBUG] Currently updating graphics
2023-09-27 19:59:01[DEBUG] Currently updating graphics
2023-09-27 19:59:01[DEBUG] Currently updating graphics
2023-09-27 19:59:01[DEBUG] Currently updating graphics
2023-09-27 19:59:01[DEBUG] Currently updating graphics
2023-09-27 19:59:01[DEBUG] Currently updating graphics
2023-09-27 19:59:01[DEBUG] Currently updating graphics
2023-09-27 19:59:01[DEBUG] Currently updating graphics
2023-09-27 19:59:01[DEBUG] Currently updating graphics
2023-09-27 19:59:01[DEBUG] Currently updating graphics
2023-09-27 19:59:01[DEBUG] Currently updating graphics
2023-09-27 19:59:01[DEBUG] Currently updating graphics
2023-09-27 19:59:01[DEBUG] Currently updating graphics
2023-09-27 19:59:01[DEBUG] Currently updating graphics
2023-09-27 19:59:01[DEBUG] Currently updating graphics
2023-09-27 19:59:01[DEBUG] Currently updating graphics
2023-09-27 19:59:01[DEBUG] Currently updating graphics
2023-09-27 19:59:01[DEBUG] Currently updating graphics
2023-09-27 19:59:01[DEBUG] Currently updating graphics
2023-09-27 19:59:01[DEBUG] Currently updating graphics
2023-09-27 19:59:01[DEBUG] Currently updating graphics
2023-09-27 19:59:02[DEBUG] Currently updating graphics
2023-09-27 19:59:02[DEBUG] Currently updating graphics
2023-09-27 19:59:02[DEBUG] Currently updating graphics
2023-09-27 19:59:02[DEBUG] Currently updating graphics
2023-09-27 19:59:02[DEBUG] Currently updating graphics
2023-09-27 19:59:02[DEBUG] Currently updating graphics
2023-09-27 19:59:02[DEBUG] Currently updating graphics
2023-09-27 19:59:02[DEBUG] Currently updating graphics
2023-09-27 19:59:02[DEBUG] Currently updating graphics
2023-09-27 19:59:02[DEBUG] Currently updating graphics
2023-09-27 19:59:02[DEBUG] Currently updating graphics
2023-09-27 19:59:02[DEBUG] Currently updating graphics
2023-09-27 19:59:02[DEBUG] Currently updating graphics
2023-09-27 19:59:02[DEBUG] Currently updating graphics
2023-09-27 19:59:02[DEBUG] Currently updating graphics
2023-09-27 19:59:02[DEBUG] Currently updating graphics
2023-09-27 19:59:02[DEBUG] Currently updating graphics
2023-09-27 19:59:02[DEBUG] Currently updating graphics
2023-09-27 19:59:02[DEBUG] Currently updating graphics
2023-09-27 19:59:02[DEBUG] Currently updating graphics
2023-09-27 19:59:03[DEBUG] Currently updating graphics
2023-09-27 19:59:03[DEBUG] Currently updating graphics
2023-09-27 19:59:03[DEBUG] Currently updating graphics
2023-09-27 19:59:03[DEBUG] Currently updating graphics
2023-09-27 19:59:03[DEBUG] Currently updating graphics
2023-09-27 19:59:03[DEBUG] Currently updating graphics
2023-09-27 19:59:03[DEBUG] Currently updating graphics
2023-09-27 19:59:03[DEBUG] Currently updating graphics
2023-09-27 19:59:03[DEBUG] Currently updating graphics
2023-09-27 19:59:03[DEBUG] Currently updating graphics
2023-09-27 19:59:03[DEBUG] Currently updating graphics
2023-09-27 19:59:03[DEBUG] Currently updating graphics
2023-09-27 19:59:03[DEBUG] Currently updating graphics
2023-09-27 19:59:03[DEBUG] Currently updating graphics
2023-09-27 19:59:03[DEBUG] Currently updating graphics
2023-09-27 19:59:03[DEBUG] Currently updating graphics
2023-09-27 19:59:03[DEBUG] Currently updating graphics
2023-09-27 19:59:03[DEBUG] Currently updating graphics
2023-09-27 19:59:03[DEBUG] Currently updating graphics
2023-09-27 19:59:03[DEBUG] Currently updating graphics
2023-09-27 19:59:04[DEBUG] Currently updating graphics
2023-09-27 19:59:04[DEBUG] Currently updating graphics
2023-09-27 19:59:04[DEBUG] Currently updating graphics
2023-09-27 19:59:04[DEBUG] Currently updating graphics
2023-09-27 19:59:04[DEBUG] Currently updating graphics
2023-09-27 19:59:04[DEBUG] Currently updating graphics
2023-09-27 19:59:04[DEBUG] Currently updating graphics
2023-09-27 19:59:04[DEBUG] Currently updating graphics
2023-09-27 19:59:04[DEBUG] Currently updating graphics
2023-09-27 19:59:04[DEBUG] Currently updating graphics
2023-09-27 19:59:04[DEBUG] Currently updating graphics
2023-09-27 19:59:04[DEBUG] Currently updating graphics
2023-09-27 19:59:04[DEBUG] Currently updating graphics
2023-09-27 19:59:04[DEBUG] Currently updating graphics
2023-09-27 19:59:04[DEBUG] Currently updating graphics
2023-09-27 19:59:04[DEBUG] Currently updating graphics
2023-09-27 19:59:04[DEBUG] Currently updating graphics
2023-09-27 19:59:04[DEBUG] Currently updating graphics
2023-09-27 19:59:04[DEBUG] Currently updating graphics
2023-09-27 19:59:04[DEBUG] Currently updating graphics
2023-09-27 19:59:05[DEBUG] Currently updating graphics
2023-09-27 19:59:05[DEBUG] Currently updating graphics
2023-09-27 19:59:05[DEBUG] Currently updating graphics
2023-09-27 19:59:05[DEBUG] Currently updating graphics
2023-09-27 19:59:05[DEBUG] Currently updating graphics
2023-09-27 19:59:05[DEBUG] Currently updating graphics
2023-09-27 19:59:05[DEBUG] Currently updating graphics
2023-09-27 19:59:05[DEBUG] Currently updating graphics
2023-09-27 19:59:05[DEBUG] Currently updating graphics
2023-09-27 19:59:05[DEBUG] Currently updating graphics
2023-09-27 19:59:05[DEBUG] Currently updating graphics
2023-09-27 19:59:05[DEBUG] Currently updating graphics
2023-09-27 19:59:05[DEBUG] Currently updating graphics
2023-09-27 19:59:05[DEBUG] Currently updating graphics
2023-09-27 19:59:05[DEBUG] Currently updating graphics
2023-09-27 19:59:05[DEBUG] Currently updating graphics
2023-09-27 19:59:05[DEBUG] Currently updating graphics
2023-09-27 19:59:05[DEBUG] Currently updating graphics
2023-09-27 19:59:05[DEBUG] Currently updating graphics
2023-09-27 19:59:05[DEBUG] Currently updating graphics
2023-09-27 19:59:06[DEBUG] Currently updating graphics
2023-09-27 19:59:06[DEBUG] Currently updating graphics
2023-09-27 19:59:06[DEBUG] Currently updating graphics
2023-09-27 19:59:06[DEBUG] Currently updating graphics
2023-09-27 19:59:06[DEBUG] Currently updating graphics
2023-09-27 19:59:06[DEBUG] Currently updating graphics
2023-09-27 19:59:06[DEBUG] Currently updating graphics
2023-09-27 19:59:06[DEBUG] Currently updating graphics
2023-09-27 19:59:06[DEBUG] Currently updating graphics
2023-09-27 19:59:06[DEBUG] Currently updating graphics
2023-09-27 19:59:06[DEBUG] Currently updating graphics
2023-09-27 19:59:06[DEBUG] Currently updating graphics
2023-09-27 19:59:06[DEBUG] Currently updating graphics
2023-09-27 19:59:06[DEBUG] Currently updating graphics
2023-09-27 19:59:06[DEBUG] Currently updating graphics
2023-09-27 19:59:06[DEBUG] Currently updating graphics
2023-09-27 19:59:06[DEBUG] Currently updating graphics
2023-09-27 19:59:06[DEBUG] Currently updating graphics
2023-09-27 19:59:06[DEBUG] Currently updating graphics
2023-09-27 19:59:06[DEBUG] Currently updating graphics
2023-09-27 19:59:07[DEBUG] Currently updating graphics
2023-09-27 19:59:07[DEBUG] Currently updating graphics
2023-09-27 19:59:07[DEBUG] Currently updating graphics
2023-09-27 19:59:07[DEBUG] Currently updating graphics
2023-09-27 19:59:07[DEBUG] Currently updating graphics
2023-09-27 19:59:07[DEBUG] Currently updating graphics
2023-09-27 19:59:07[DEBUG] Currently updating graphics
2023-09-27 19:59:07[DEBUG] Currently updating graphics
2023-09-27 19:59:07[DEBUG] Currently updating graphics
2023-09-27 19:59:07[DEBUG] Currently updating graphics
2023-09-27 19:59:07[DEBUG] Currently updating graphics
2023-09-27 19:59:07[DEBUG] Currently updating graphics
2023-09-27 19:59:07[DEBUG] Currently updating graphics
2023-09-27 19:59:07[DEBUG] Currently updating graphics
2023-09-27 19:59:07[DEBUG] Currently updating graphics
2023-09-27 19:59:07[DEBUG] Currently updating graphics
2023-09-27 19:59:07[DEBUG] Currently updating graphics
2023-09-27 19:59:07[DEBUG] Currently updating graphics
2023-09-27 19:59:07[DEBUG] Currently updating graphics
2023-09-27 19:59:07[DEBUG] Currently updating graphics
2023-09-27 19:59:08[DEBUG] Currently updating graphics
2023-09-27 19:59:08[DEBUG] Currently updating graphics
2023-09-27 19:59:08[DEBUG] Currently updating graphics
2023-09-27 19:59:08[DEBUG] Currently updating graphics
2023-09-27 19:59:08[DEBUG] Currently updating graphics
2023-09-27 19:59:08[DEBUG] Currently updating graphics
2023-09-27 19:59:08[DEBUG] Currently updating graphics
2023-09-27 19:59:08[DEBUG] Currently updating graphics
2023-09-27 19:59:08[DEBUG] Currently updating graphics
2023-09-27 19:59:08[DEBUG] Currently updating graphics
2023-09-27 19:59:08[DEBUG] Currently updating graphics
2023-09-27 19:59:08[DEBUG] Currently updating graphics
2023-09-27 19:59:08[DEBUG] Currently updating graphics
2023-09-27 19:59:08[DEBUG] Currently updating graphics
2023-09-27 19:59:08[DEBUG] Currently updating graphics
2023-09-27 19:59:08[DEBUG] Currently updating graphics
2023-09-27 19:59:08[DEBUG] Currently updating graphics
2023-09-27 19:59:08[DEBUG] Currently updating graphics
2023-09-27 19:59:08[DEBUG] Currently updating graphics
2023-09-27 19:59:08[DEBUG] Currently updating graphics
2023-09-27 19:59:09[DEBUG] Currently updating graphics
2023-09-27 19:59:09[DEBUG] Currently updating graphics
2023-09-27 19:59:09[DEBUG] Currently updating graphics
2023-09-27 19:59:09[DEBUG] Currently updating graphics
2023-09-27 19:59:09[DEBUG] Currently updating graphics
2023-09-27 19:59:09[DEBUG] Currently updating graphics
2023-09-27 19:59:09[DEBUG] Currently updating graphics
2023-09-27 19:59:09[DEBUG] Currently updating graphics
2023-09-27 19:59:09[DEBUG] Currently updating graphics
2023-09-27 19:59:09[DEBUG] Currently updating graphics
2023-09-27 19:59:09[DEBUG] Currently updating graphics
2023-09-27 19:59:09[DEBUG] Currently updating graphics
2023-09-27 19:59:09[DEBUG] Currently updating graphics
2023-09-27 19:59:09[DEBUG] Currently updating graphics
2023-09-27 19:59:09[DEBUG] Currently updating graphics
2023-09-27 19:59:09[DEBUG] Currently updating graphics
2023-09-27 19:59:09[DEBUG] Currently updating graphics
2023-09-27 19:59:09[DEBUG] Currently updating graphics
2023-09-27 19:59:09[DEBUG] Currently updating graphics
2023-09-27 19:59:09[DEBUG] Currently updating graphics
2023-09-27 19:59:10[DEBUG] Currently updating graphics
2023-09-27 19:59:10[DEBUG] Currently updating graphics
2023-09-27 19:59:10[DEBUG] Currently updating graphics
2023-09-27 19:59:10[DEBUG] Currently updating graphics
2023-09-27 19:59:10[DEBUG] Currently updating graphics
2023-09-27 19:59:10[DEBUG] Currently updating graphics
2023-09-27 19:59:10[DEBUG] Currently updating graphics
2023-09-27 19:59:10[DEBUG] Currently updating graphics
2023-09-27 19:59:10[DEBUG] Currently updating graphics
2023-09-27 19:59:10[DEBUG] Currently updating graphics
2023-09-27 19:59:10[DEBUG] Currently updating graphics
2023-09-27 19:59:10[DEBUG] Currently updating graphics
2023-09-27 19:59:10[DEBUG] Currently updating graphics
2023-09-27 19:59:10[DEBUG] Currently updating graphics
2023-09-27 19:59:10[DEBUG] Currently updating graphics
2023-09-27 19:59:10[DEBUG] Currently updating graphics
2023-09-27 19:59:10[DEBUG] Currently updating graphics
2023-09-27 19:59:10[DEBUG] Currently updating graphics
2023-09-27 19:59:10[DEBUG] Currently updating graphics
2023-09-27 19:59:10[DEBUG] Currently updating graphics
2023-09-27 19:59:11[DEBUG] Currently updating graphics
2023-09-27 19:59:11[DEBUG] Currently updating graphics
2023-09-27 19:59:11[DEBUG] Currently updating graphics
2023-09-27 19:59:11[DEBUG] Currently updating graphics
2023-09-27 19:59:11[DEBUG] Currently updating graphics
2023-09-27 19:59:11[DEBUG] Currently updating graphics
2023-09-27 19:59:11[DEBUG] Currently updating graphics
2023-09-27 19:59:11[DEBUG] Currently updating graphics
2023-09-27 19:59:11[DEBUG] Currently updating graphics
2023-09-27 19:59:11[DEBUG] Currently updating graphics
2023-09-27 19:59:11[DEBUG] Currently updating graphics
2023-09-27 19:59:11[DEBUG] Currently updating graphics
2023-09-27 19:59:11[DEBUG] Currently updating graphics
2023-09-27 19:59:11[DEBUG] Currently updating graphics
2023-09-27 19:59:11[DEBUG] Currently updating graphics
2023-09-27 19:59:11[DEBUG] Currently updating graphics
2023-09-27 19:59:11[DEBUG] Currently updating graphics
2023-09-27 19:59:11[DEBUG] Currently updating graphics
2023-09-27 19:59:11[DEBUG] Currently updating graphics
2023-09-27 19:59:11[DEBUG] Currently updating graphics
2023-09-27 19:59:12[DEBUG] Currently updating graphics
2023-09-27 19:59:12[DEBUG] Currently updating graphics
2023-09-27 19:59:12[DEBUG] Currently updating graphics
2023-09-27 19:59:12[DEBUG] Currently updating graphics
2023-09-27 19:59:12[DEBUG] Currently updating graphics
2023-09-27 19:59:12[DEBUG] Currently updating graphics
2023-09-27 19:59:12[DEBUG] Currently updating graphics
